data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2026-05-02 08:25:45.653361;1802;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Rosa Hrbacek;feminino;boleto
2026-05-02 09:28:11.969560;1803;Florianópolis;Tiago Lima;Tablet Apple Ipad;Michal Scott;feminino;dinheiro
2026-05-02 11:01:14.547809;1804;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Gregory Kerr;masculino;boleto
2026-05-02 16:35:37.703773;1805;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Tamara Moore;feminino;pix
2026-05-03 13:54:50.193700;1806;Florianópolis;Tiago Lima;Tablet Apple Ipad;Janice Ables;feminino;cartão de crédito
2026-05-04 06:34:10.125930;1807;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Myrle Jackson;feminino;boleto
2026-05-04 06:57:56.010872;1808;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Holly Reynolds;feminino;pix
2026-05-04 09:05:19.320745;1809;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Alexa Bradford;feminino;boleto
2026-05-04 10:30:54.226527;1810;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Judy Jeffery;feminino;boleto
2026-05-04 11:39:14.638971;1811;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Janie Mcfall;feminino;cartão de crédito
2026-05-05 12:17:13.639072;1812;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Carol Ferguson;feminino;cartão de crédito
2026-05-05 13:53:44.457573;1813;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Janet Fitzgerald;feminino;dinheiro
2026-05-05 13:55:34.185889;1814;São Paulo;Ana Oliveira;Tablet Apple Ipad;John Davis;masculino;dinheiro
2026-05-05 14:50:13.638072;1815;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Lori Watson;feminino;pix
2026-05-05 15:09:52.335646;1816;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Eric Corbitt;masculino;boleto
2026-05-06 05:53:50.344695;1817;São Paulo;Lucas Pereira;Tablet Apple Ipad;Daniel Jeffery;masculino;boleto
2026-05-06 05:57:54.516423;1818;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Vincent Ward;masculino;boleto
2026-05-06 10:51:45.003528;1819;São Paulo;Ana Oliveira;Tablet Apple Ipad;Christy Bowerman;feminino;dinheiro
2026-05-07 06:24:31.568570;1820;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Elliott Thau;masculino;pix
2026-05-07 11:15:47.293677;1821;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Mary Bowen;feminino;dinheiro
2026-05-07 12:32:12.588337;1822;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Shawn Krueger;masculino;boleto
2026-05-08 08:06:33.046156;1823;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Angelina Watland;feminino;boleto
2026-05-08 08:35:08.323746;1824;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Lee Wilson;masculino;boleto
2026-05-08 08:38:52.717083;1825;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Angela Mitchell;feminino;cartão de crédito
2026-05-08 09:08:07.426128;1826;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;James Wilson;masculino;dinheiro
2026-05-08 10:32:53.307144;1827;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Leigh Hartranft;feminino;pix
2026-05-08 11:56:20.854999;1828;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Shantel Harmon;feminino;cartão de crédito
2026-05-08 12:49:56.813903;1829;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;David Slayton;masculino;cartão de crédito
2026-05-08 13:15:50.459795;1830;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Elton Breckenridge;masculino;cartão de crédito
2026-05-08 14:44:51.163029;1831;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Joann Brooks;feminino;cartão de crédito
2026-05-08 15:25:09.951037;1832;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Cory Baker;masculino;boleto
2026-05-09 06:56:09.534256;1833;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Anthony Tangri;masculino;pix
2026-05-09 08:32:56.249169;1834;Florianópolis;Gabriela Santos;Smartwatch Garmin;Brett Schindler;masculino;boleto
2026-05-09 16:37:10.639312;1835;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Janet Flores;feminino;cartão de crédito
2026-05-10 05:49:55.508133;1836;Florianópolis;Tiago Lima;Tablet Apple Ipad;Raymond Wolfman;masculino;cartão de crédito
2026-05-10 06:43:44.977385;1837;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Jeannine Harrison;feminino;boleto
2026-05-10 11:02:15.020110;1838;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Gerald Kahler;masculino;cartão de crédito
2026-05-10 14:09:10.171084;1839;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Bill Barba;masculino;boleto
2026-05-11 06:26:55.586936;1840;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Jeannie Parra;feminino;pix
2026-05-11 07:52:50.989471;1841;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Dolores Stanley;feminino;dinheiro
2026-05-11 11:34:09.268996;1842;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Donna Worley;feminino;dinheiro
2026-05-11 11:55:07.959287;1843;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;James Berkson;masculino;boleto
2026-05-11 11:58:55.837296;1844;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Jimmie Wilkins;masculino;cartão de crédito
2026-05-11 15:56:38.682540;1845;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Adolfo Kennedy;masculino;dinheiro
2026-05-12 06:23:11.088051;1846;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Christopher Price;masculino;dinheiro
2026-05-12 07:19:56.825013;1847;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Latonya Vanauker;feminino;dinheiro
2026-05-12 07:27:17.448128;1848;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Donald Harris;masculino;pix
2026-05-12 08:09:09.661358;1849;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Amy Shipley;feminino;pix
2026-05-12 09:38:21.004027;1850;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Helen Keeling;feminino;pix
2026-05-12 09:39:55.135476;1851;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Jo Wilkins;feminino;boleto
2026-05-12 10:37:50.828029;1852;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Tony Eppler;masculino;cartão de crédito
2026-05-12 13:50:08.222892;1853;São Paulo;Lucas Pereira;Fone de Ouvido Sony;James Knell;masculino;pix
2026-05-13 16:23:24.936688;1854;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Dara Meyer;feminino;cartão de crédito
2026-05-14 06:20:40.958861;1855;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Naomi Nakagawa;feminino;dinheiro
2026-05-14 06:27:52.565946;1856;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Jack Campbell;masculino;cartão de crédito
2026-05-14 12:42:11.403116;1857;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Harvey Rosales;masculino;cartão de crédito
2026-05-14 12:54:12.252063;1858;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Scott Helstrom;masculino;pix
2026-05-14 15:31:07.937034;1859;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Odell Bauer;masculino;dinheiro
2026-05-15 06:05:47.645615;1860;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Raymond Harper;masculino;dinheiro
2026-05-15 06:22:11.638946;1861;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Ray Lewis;masculino;pix
2026-05-15 06:42:07.611885;1862;Florianópolis;Tiago Lima;Tablet Apple Ipad;James Belkowski;masculino;cartão de crédito
2026-05-15 08:05:16.584847;1863;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Louis Clemons;masculino;dinheiro
2026-05-15 11:05:55.796736;1864;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Joseph Wedekind;masculino;pix
2026-05-15 12:18:50.950468;1865;São Paulo;Lucas Pereira;Tablet Apple Ipad;Naomi Brodersen;feminino;dinheiro
2026-05-15 15:04:09.880964;1866;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Fred Brindley;masculino;boleto
2026-05-15 15:40:33.513405;1867;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Emory Wilkerson;masculino;boleto
2026-05-16 05:53:10.317271;1868;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Maria Lamar;feminino;pix
2026-05-16 08:39:12.364014;1869;Florianópolis;Tiago Lima;Smartwatch Garmin;Sandra Fretwell;feminino;cartão de crédito
2026-05-16 10:04:12.245977;1870;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;James Ritter;masculino;pix
2026-05-16 12:16:18.152252;1871;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Adam Kim;masculino;boleto
2026-05-16 15:54:51.592697;1872;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Roger Bell;masculino;boleto
2026-05-16 15:56:53.140269;1873;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Helen Miller;feminino;cartão de crédito
2026-05-17 07:39:39.233522;1874;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Ray Lewis;masculino;dinheiro
2026-05-17 11:59:27.397774;1875;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Bertha Stewart;feminino;dinheiro
2026-05-18 07:35:10.128929;1876;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Glory Gibson;feminino;boleto
2026-05-18 07:50:08.528341;1877;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Amber Hanson;feminino;cartão de crédito
2026-05-18 11:08:41.299549;1878;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Timothy Nelson;masculino;boleto
2026-05-18 11:19:13.009907;1879;São Paulo;Ana Oliveira;Fone de Ouvido Sony;James Murphy;masculino;pix
2026-05-18 12:28:09.167357;1880;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Paul Sprouse;masculino;cartão de crédito
2026-05-18 13:11:10.094441;1881;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Patricia Meunier;feminino;pix
2026-05-18 14:03:51.550360;1882;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Mary Nasworthy;feminino;dinheiro
2026-05-18 14:25:56.150661;1883;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Gail Pannenbacker;feminino;pix
2026-05-18 15:44:20.984498;1884;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Regina Oakes;feminino;dinheiro
2026-05-18 15:47:07.934033;1885;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Wanda Moore;feminino;boleto
2026-05-18 16:31:17.523129;1886;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Pamela Holmes;feminino;dinheiro
2026-05-19 06:42:52.556947;1887;Florianópolis;Gabriela Santos;Smartwatch Garmin;Cesar Hunter;masculino;pix
2026-05-19 07:10:09.025269;1888;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Charlene Lozano;feminino;cartão de crédito
2026-05-19 09:57:50.999457;1889;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Donna Lavelle;feminino;pix
2026-05-19 11:47:13.132515;1890;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Natacha Dickinson;feminino;pix
2026-05-19 16:39:50.469795;1891;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Joshua Shover;masculino;cartão de crédito
2026-05-20 06:46:42.147144;1892;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Bernice Urie;feminino;pix
2026-05-20 07:40:52.078151;1893;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Jo Crider;feminino;pix
2026-05-20 10:33:08.102802;1894;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Gina Zuniga;feminino;boleto
2026-05-20 11:39:13.189851;1895;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;John Prince;masculino;cartão de crédito
2026-05-20 12:54:14.106368;1896;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Joshua Bingham;masculino;pix
2026-05-20 15:20:51.289199;1897;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Agnes Camacho;feminino;cartão de crédito
2026-05-21 08:02:11.743465;1898;Florianópolis;Tiago Lima;Tablet Apple Ipad;Sarah Stults;feminino;dinheiro
2026-05-21 09:47:39.718484;1899;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Joseph Leland;masculino;boleto
2026-05-21 10:20:44.179846;1900;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Pedro Matin;masculino;dinheiro
2026-05-21 13:20:55.010838;1901;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Laura Nation;feminino;cartão de crédito
2026-05-21 15:52:19.336738;1902;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Andrew Elliott;masculino;pix
2026-05-22 05:56:16.484419;1903;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Alyssa Bailey;feminino;boleto
2026-05-22 07:14:15.139100;1904;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Dorothy Slayton;feminino;dinheiro
2026-05-22 07:15:11.204600;1905;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Patrice Riggs;feminino;boleto
2026-05-22 08:12:19.648615;1906;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Awilda Smith;feminino;cartão de crédito
2026-05-22 10:43:51.839185;1907;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Shannon Haley;feminino;cartão de crédito
2026-05-22 15:39:53.357672;1908;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Yolanda Bertrand;feminino;boleto
2026-05-22 15:46:50.517341;1909;Belo Horizonte;Carlos Silva;Smartwatch Garmin;April Hamrick;feminino;pix
2026-05-22 16:03:44.567402;1910;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Rick Rhoads;masculino;cartão de crédito
2026-05-23 06:39:13.492261;1911;São Paulo;Lucas Pereira;Smartwatch Garmin;Brittany Conklin;feminino;cartão de crédito
2026-05-23 07:30:08.649644;1912;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Mae Bryant;feminino;dinheiro
2026-05-23 10:41:08.756380;1913;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Robert Wycoff;masculino;pix
2026-05-23 13:18:09.948010;1914;São Paulo;Ana Oliveira;Smartwatch Garmin;Samuel Ortega;masculino;dinheiro
2026-05-23 14:03:43.264568;1915;São Paulo;Lucas Pereira;Tablet Apple Ipad;Esther Stahl;feminino;dinheiro
2026-05-23 14:05:10.653897;1916;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Allene Canter;feminino;cartão de crédito
2026-05-24 06:08:08.957835;1917;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Carla Chapman;feminino;dinheiro
2026-05-24 10:32:37.221245;1918;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Alvin Burns;masculino;dinheiro
2026-05-24 12:47:55.159139;1919;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Nancy Maddox;feminino;boleto
2026-05-24 15:02:12.869385;1920;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Sandra Leone;feminino;boleto
2026-05-24 15:07:09.307746;1921;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Bennie Mackey;masculino;boleto
2026-05-25 08:27:20.877287;1922;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Christine Alberding;feminino;dinheiro
2026-05-26 07:10:09.271980;1923;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Nicholas Molter;masculino;pix
2026-05-26 15:52:53.269028;1924;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Peggy Macumber;feminino;pix
2026-05-26 16:03:51.982756;1925;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Edna Gonsoulin;feminino;cartão de crédito
2026-05-27 05:54:51.949225;1926;São Paulo;Lucas Pereira;Tablet Apple Ipad;Sally Efird;feminino;dinheiro
2026-05-27 06:27:31.997157;1927;Florianópolis;Tiago Lima;Smartwatch Garmin;Dawn Mossien;feminino;pix
2026-05-27 07:55:50.024993;1928;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Joan Dugger;feminino;cartão de crédito
2026-05-27 10:18:19.368810;1929;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Lisette Garner;feminino;boleto
2026-05-27 11:34:39.147998;1930;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Timothy Peloquin;masculino;dinheiro
2026-05-27 11:53:27.067902;1931;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Manuel Hope;masculino;pix
2026-05-27 12:41:10.050523;1932;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Jessica Kempson;feminino;cartão de crédito
2026-05-27 12:49:56.233954;1933;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Helaine Barker;feminino;dinheiro
2026-05-27 14:12:07.265293;1934;São Paulo;Ana Oliveira;Smartwatch Garmin;Christine Laflamme;feminino;cartão de crédito
2026-05-28 10:41:07.477168;1935;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Tommie Darby;masculino;boleto
2026-05-28 13:41:11.979125;1936;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Margaret Ebel;feminino;boleto
2026-05-28 14:26:09.483739;1937;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Philip Perry;masculino;boleto
2026-05-28 16:27:18.118281;1938;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Jeremy Keenan;masculino;cartão de crédito
2026-05-29 08:48:09.138306;1939;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Kathryn Lichty;feminino;dinheiro
2026-05-29 09:46:55.592019;1940;São Paulo;Lucas Pereira;Smartwatch Garmin;John Waites;masculino;boleto
2026-05-29 10:24:16.954336;1941;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Ryan Sanchez;masculino;dinheiro
2026-05-29 11:58:11.734465;1942;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Helen Danner;feminino;dinheiro
2026-05-29 13:56:10.745988;1943;Florianópolis;Tiago Lima;Smartwatch Garmin;Brenda Kreiman;feminino;cartão de crédito
2026-05-29 15:12:53.522324;1944;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Billy Chapman;masculino;pix
2026-05-30 09:06:30.742059;1945;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Brent Deno;masculino;pix
2026-05-30 10:04:39.540493;1946;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Shirley Green;feminino;cartão de crédito
2026-05-30 10:14:07.835070;1947;São Paulo;Ana Oliveira;Smartwatch Garmin;Larry Smith;masculino;cartão de crédito
2026-05-30 10:16:06.960138;1948;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Edith Aguilar;feminino;pix
2026-05-30 10:22:39.114460;1949;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Jose Bobo;masculino;dinheiro
2026-05-30 12:37:10.432559;1950;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Burl Hammond;masculino;dinheiro
2026-05-30 13:15:08.529341;1951;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Jerry Dunn;feminino;boleto
2026-05-31 08:34:09.312264;1952;São Paulo;Lucas Pereira;Tablet Apple Ipad;Dennis Morey;masculino;cartão de crédito
2026-05-31 14:31:47.824917;1953;São Paulo;Ana Oliveira;Smartwatch Garmin;Thomas Davis;masculino;boleto
2026-06-01 06:11:10.706955;1954;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Juanita Krafft;feminino;pix
2026-06-01 06:37:19.938458;1955;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Angela Bender;feminino;boleto
2026-06-01 06:43:14.054368;1956;São Paulo;Ana Oliveira;Smartwatch Garmin;Louis English;masculino;boleto
2026-06-01 07:21:27.937664;1957;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Margret Burks;feminino;pix
2026-06-01 10:09:35.240784;1958;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;William Spagnuolo;masculino;boleto
2026-06-01 10:39:07.029601;1959;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Gayle Zaczek;feminino;pix
2026-06-01 13:19:44.346974;1960;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Cathy Grant;feminino;boleto
2026-06-01 15:43:54.259506;1961;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Horace Stockman;masculino;dinheiro
2026-06-02 08:23:51.603766;1962;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Jeffrey Valenza;masculino;boleto
2026-06-02 08:35:26.356053;1963;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Goldie Thomas;feminino;boleto
2026-06-02 08:55:08.164892;1964;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Delores Hall;feminino;boleto
2026-06-02 14:29:50.700642;1965;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Chris Carbonaro;masculino;pix
2026-06-02 14:55:44.856530;1966;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Allen Osei;masculino;dinheiro
2026-06-02 15:45:08.727491;1967;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Edward Badger;masculino;pix
2026-06-02 16:07:19.505864;1968;Florianópolis;Tiago Lima;Tablet Apple Ipad;Verna Sawer;feminino;pix
2026-06-03 07:42:40.393956;1969;São Paulo;Lucas Pereira;Tablet Apple Ipad;John Gamble;masculino;pix
2026-06-03 09:39:37.054515;1970;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Gail Sosa;feminino;cartão de crédito
2026-06-03 12:25:14.118369;1971;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Geraldine Wilford;feminino;boleto
2026-06-04 06:22:20.860087;1972;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Bridget Mcbride;feminino;boleto
2026-06-04 06:37:52.058080;1973;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Helen Cadiz;feminino;dinheiro
2026-06-04 07:50:53.361731;1974;São Paulo;Ana Oliveira;Tablet Apple Ipad;Alicia Riseden;feminino;boleto
2026-06-04 08:15:15.095837;1975;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Kyle Joubert;masculino;dinheiro
2026-06-04 10:58:55.208666;1976;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Alice Shearer;feminino;dinheiro
2026-06-04 12:32:24.815944;1977;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Elicia Clemons;feminino;pix
2026-06-04 13:45:49.969398;1978;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Curtis Shoemake;masculino;boleto
2026-06-04 13:48:44.351975;1979;Florianópolis;Tiago Lima;Smartwatch Garmin;Maryanne Ferraro;feminino;dinheiro
2026-06-04 14:16:10.971358;1980;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Brett Combs;masculino;boleto
2026-06-04 15:00:53.348634;1981;São Paulo;Lucas Pereira;Tablet Apple Ipad;Pamela Wills;feminino;pix
2026-06-04 15:03:50.649006;1982;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;William Torres;masculino;cartão de crédito
2026-06-04 16:28:08.635460;1983;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Patrica Laub;feminino;cartão de crédito
2026-06-05 14:17:10.168467;1984;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Linda Marin;feminino;pix
2026-06-05 15:07:52.776245;1985;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Ronald Nicholson;masculino;boleto
2026-06-05 15:37:31.204043;1986;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;John Tackett;masculino;cartão de crédito
